,th_demand
3510,37.18324468980888
3511,32.04205886524362
3512,39.26812391293889
3513,41.42794854764245
3514,40.235662434285594
3515,36.78006672562782
3516,33.249047735895935
3517,39.38323263463018
3518,30.16980995764916
3519,28.951717286643873
3520,24.90348546560771
3521,20.31621357680536
3522,18.85136780940492
3523,26.08121918167864
3524,22.72508664944098
3525,67.91545491143913
3526,63.05208369521984
3527,64.6881897613883
3528,67.75593536491013
3529,73.07728652677417
3530,54.37870783624378
3531,56.7352917660031
3532,57.12291892309502
3533,45.11650549108587
3534,29.14246880495549
3535,25.492074362619153
3536,36.980762191391086
3537,49.87905402324447
3538,40.373611289658925
3539,39.30549859031045
3540,30.375889038310504
3541,34.13350745054159
3542,26.891472287000205
3543,31.253937754505007
3544,21.766258144615772
3545,15.924697527907474
3546,15.877154259757416
3547,17.532990701911878
3548,17.563076421290035
3549,27.24286614156865
3550,30.306001295232065
3551,37.20661165048112
3552,39.13831828325851
3553,39.23538845124259
3554,36.41540729935203
3555,34.550377658256224
3556,35.313577069975
3557,30.976664529178116
3558,35.008675722101444
3559,31.544288007831064
3560,23.528543829027704
3561,20.80914331366306
3562,19.01584201635695
3563,17.883352769932664
3564,19.967014663852872
3565,20.067061000166717
3566,17.429550353216804
3567,17.238830964986352
3568,20.771636771807
3569,13.767629869402256
3570,16.355797549895104
3571,26.33226733827539
3572,18.958162477804617
3573,23.36101420902545
3574,26.328790333086904
3575,39.87386449936552
3576,41.92325023439061
3577,42.86150067530296
3578,36.916707047234134
3579,40.80316014955199
3580,35.39123170798776
3581,33.57428873261506
3582,35.98648010208376
3583,27.282004520359834
3584,23.923753854434892
3585,16.257574954395352
3586,16.277157287118857
3587,15.931797038124923
3588,19.693116259982116
3589,23.937043215162554
3590,22.925439759831647
3591,18.367811175609173
3592,18.83918409377299
3593,14.27857676539037
3594,20.8672110571906
3595,26.204734987984224
3596,18.40846705278546
3597,28.466587740701904
3598,35.56668384453843
3599,47.63402480230119
3600,55.5471018008556
3601,50.29551916681146
3602,48.85722883126821
3603,35.51380754413805
3604,45.397188148255275
3605,38.50982686471692
3606,30.817852226392983
3607,24.837975259933877
3608,38.45084295635942
3609,37.16628678174683
3610,32.91350697493872
3611,30.51818072327377
3612,31.552718613152877
3613,32.34220644128267
3614,19.281201035092664
3615,23.246873212724434
3616,17.358957551422407
3617,15.808717272746934
3618,17.764979120305014
3619,19.941148792612374
3620,19.797191957305373
3621,34.378582444442635
3622,45.148682168291096
3623,48.07685069972693
3624,66.73381962052787
3625,45.63972967670114
3626,41.349871504344904
3627,44.38379652454685
3628,47.370230697428916
3629,41.69940775862497
3630,28.839165937658326
3631,24.821714354623285
3632,32.51226398113124
3633,52.571365193826104
3634,37.05470848108892
3635,41.3940109791894
3636,36.75519709599311
3637,32.085960283486095
3638,28.828984097941667
3639,25.540966067395946
3640,20.337166520035648
3641,18.551967001372468
3642,19.405330072475245
3643,23.56582214962077
3644,22.299189733467777
3645,31.26142151593372
3646,37.73427675240384
3647,40.48705512342957
3648,43.964670261544846
3649,50.608700504370454
3650,37.710306261745416
3651,36.0127611605811
3652,38.08574883106927
3653,31.334749926353176
3654,23.618003231964344
3655,21.129338028989455
3656,35.58971110854069
3657,39.5794484928875
3658,35.58916508495682
3659,37.89567873426075
3660,34.88540764635497
3661,24.39755379233136
3662,20.32557520042427
3663,22.862799516275384
3664,20.025692905470734
3665,19.938396068903646
3666,19.932168604450993
3667,24.00317258961144
3668,23.218203733793374
3669,37.037452968462276
3670,35.605382224179614
3671,41.212115119524995
3672,46.50035194896323
3673,37.9502082006726
3674,38.0062098527912
3675,39.9405213068659
3676,35.61705468800439
3677,36.12664559895337
3678,26.10854573581741
3679,19.74871910168372
3680,26.71792959608909
3681,36.900709541814784
3682,36.7467316988754
3683,28.27866262884206
3684,34.46970518130452
3685,30.766845228870938
3686,26.89704611614366
3687,22.469436497396373
3688,25.13163545976107
3689,16.567518004130736
3690,22.594562348020652
3691,22.75414601443368
3692,25.690034137132926
3693,32.337803751485104
3694,35.45065192344049
3695,41.43468624257628
3696,48.46246551073468
3697,41.32469366588976
3698,33.961100569873466
3699,32.58488874883646
3700,29.712956298521537
3701,28.333620392927305
3702,20.954438146349684
3703,18.74297853653501
3704,32.177835803349
3705,38.51684322921832
3706,38.9736217322402
3707,39.073038521340884
3708,35.459224359534865
3709,32.87612534560013
3710,29.782120170452885
3711,27.421422973251758
3712,20.352138381122643
3713,17.21789766709104
3714,18.157763985704907
3715,21.527065074584204
3716,22.77874350537946
3717,30.570309377923646
3718,31.97498525021514
3719,37.48297719311953
3720,47.373606368948145
3721,51.26393730812738
3722,42.30068799406319
3723,37.68795739741322
3724,32.81401674157482
3725,40.253339117369734
3726,30.93024049862769
3727,30.319038312047475
3728,25.11761770873024
3729,17.730493566862805
3730,19.556445716115388
3731,15.165624340538942
3732,18.09877763578174
3733,19.241115545636642
3734,19.28367135874079
3735,18.247145417699826
3736,16.340152875357962
3737,17.33351231734144
3738,16.013257331135126
3739,22.60158255864641
3740,22.658475905073246
3741,26.194790836847254
3742,24.99824013871119
3743,36.40922837801249
3744,41.02347000445356
3745,38.14363330077643
3746,30.442758933813735
3747,32.340750252684515
3748,29.830101833388007
3749,27.553273450937155
3750,28.073981588359935
3751,29.544319803577974
3752,22.673651888903393
3753,18.728306660133917
3754,17.685214051004376
3755,20.399227458922404
3756,18.530457384651783
3757,22.23868041646863
3758,23.14567481096708
3759,24.431718881767626
3760,26.90898968399758
3761,14.9197053144449
3762,22.925875477079074
3763,27.835589539234796
3764,26.76134136390354
3765,26.116645980848077
3766,36.698999587933045
3767,46.36350191047875
3768,59.22130452697814
3769,43.40557348272405
3770,44.16537865031863
3771,45.03496629260997
3772,38.75889137869661
3773,39.711732511009075
3774,27.655118721682182
3775,24.60338068138364
3776,34.77755146700607
3777,48.54498038262673
3778,36.85659650091525
3779,34.23290988388557
3780,30.426904001145726
3781,26.67489784177397
3782,22.88415872612173
3783,27.00722840068216
3784,20.60694972433875
3785,18.61140409248265
3786,21.304471421016228
3787,19.13610656769052
3788,23.726867325673997
3789,37.15957824170688
3790,38.64122680765773
3791,38.87372643747265
3792,47.98834639007006
3793,41.70174873507008
3794,37.1844830748615
3795,31.377800827761575
3796,28.435636485006103
3797,23.495763201834407
3798,23.50433169256543
3799,18.88125735180611
3800,33.019665098206175
3801,41.253107928009214
3802,31.324329458399284
3803,29.802196402676643
3804,28.537344758664464
3805,28.2600086130209
3806,28.74647912263452
3807,27.75532393300952
3808,19.658984706507734
3809,18.9599379114495
3810,19.567568596314548
3811,17.021635709578046
3812,19.38670080758455
3813,34.71946546925764
3814,32.470508941629724
3815,42.056855989649584
3816,51.876322092903315
3817,42.196652811378996
3818,38.357605263450694
3819,35.80743510895305
3820,35.5212859255544
3821,30.866274837493627
3822,26.330350853427465
3823,18.738039930340978
3824,29.164419258077018
3825,41.09406387661524
3826,34.29977438860088
3827,32.892541489797644
3828,29.365490172053885
3829,24.816786821139473
3830,23.88612648975152
3831,25.846364383590522
3832,17.2379880192936
3833,15.033328060054531
3834,19.13447143010058
3835,19.66596955376874
3836,19.82381917279473
3837,31.04606446795652
3838,32.79370307025063
3839,33.473743758693
3840,42.42075241351837
3841,41.52525263585035
3842,30.982828034785438
3843,29.63471012076237
3844,32.68075335085464
3845,23.74810649185326
3846,21.28135071482384
3847,19.505018549419745
3848,25.560241389903975
3849,41.25980495738271
3850,31.28655142276125
3851,29.973566226441445
3852,31.94342109326543
3853,35.40290005199278
3854,28.810974492164323
3855,22.814055628841057
3856,21.16482869403575
3857,17.98961072845294
3858,17.851380416769064
3859,20.486218529864463
3860,23.174305704734845
3861,30.307987409346705
3862,39.56998589450211
3863,36.37466198542938
3864,46.808687621494634
3865,48.88004976687479
3866,36.72292498064184
3867,36.48246821026274
3868,37.35326059650708
3869,31.577698485527733
3870,26.809222537127493
3871,19.301378466689528
3872,29.900092442579393
3873,43.510682161419396
3874,34.02111795200539
3875,28.629986790071097
3876,28.5722755913056
3877,26.311237217782978
3878,25.753238578139314
3879,28.545211252475962
3880,27.12205589115656
3881,19.32331791036828
3882,20.429292770031907
3883,18.54179970530969
3884,21.64578687386321
3885,32.35950415295288
3886,31.335187619193896
3887,32.54777956317005
3888,34.78730032822327
3889,30.455108055664105
3890,38.44329702155641
3891,39.65201779741272
3892,33.836646700873885
3893,34.184159934901665
3894,39.092468960500746
3895,28.23293474760849
3896,20.382829090361973
3897,17.65150442200476
3898,17.220497498453767
3899,20.895190191710746
3900,18.550815728068184
3901,20.250355049931134
3902,19.443430496878403
3903,18.38800703593592
3904,16.60226976128603
3905,17.342780538690125
3906,17.447150534530497
3907,21.6104706917706
3908,16.947865924245235
3909,17.890590016888854
3910,23.061004601239457
3911,38.95792390051227
3912,38.25272600505185
3913,30.169695477029727
3914,31.24518395320282
3915,38.50885692816363
3916,30.660337235917694
3917,28.112491819750392
3918,27.07171518344268
3919,25.49122703493498
3920,19.733012736626264
3921,17.593296795518324
3922,16.67816126432467
3923,17.128407786889277
3924,21.071056734770117
3925,26.161336671425513
3926,19.4862495306739
3927,17.140094670272084
3928,23.46045635407126
3929,17.131963714686396
3930,18.548595994020936
3931,21.61304478748523
3932,22.96959819251475
3933,30.767007543092387
3934,35.10805488836935
3935,41.77309220512131
3936,47.36081044436878
3937,38.73124612816059
3938,35.044063456997485
3939,37.08837791167079
3940,30.843612510986798
3941,23.937339301075006
3942,21.37010624306632
3943,17.40452040238362
3944,26.410878810930477
3945,42.886264504862424
3946,36.213874552426084
3947,42.91761957882441
3948,39.27923786568758
3949,36.39630248492464
3950,28.73627610113125
3951,28.610859771660007
3952,25.92916811142124
3953,20.6446056939834
3954,25.29385734417646
3955,28.940749354299147
3956,27.57412306446658
3957,37.51357675405835
3958,52.49115298716003
3959,66.58989226723112
3960,62.42050344683042
3961,52.05835811061416
3962,45.66496887428066
3963,38.88654357509867
3964,35.192577696185616
3965,26.15253546529619
3966,22.913747571509383
3967,18.74601436514288
3968,32.50704166634499
3969,44.64738543728029
3970,38.972082940089145
3971,33.4958695977264
3972,34.63265066451928
3973,35.94696105247948
3974,27.303401671940414
3975,27.715413194392912
3976,23.043610812207096
3977,21.133140965362728
3978,19.782361586548138
3979,20.13242585006681
3980,24.027636844586308
3981,30.630769293990014
3982,36.434388373496745
3983,36.58802633299253
3984,53.49645725830648
3985,55.633746014196
3986,42.19118599766066
3987,31.10199810850874
3988,27.343111356784775
3989,27.572111899426517
3990,21.33232101220654
3991,18.56843117120903
3992,30.857039368170835
3993,37.41313879371455
3994,35.359159029133835
3995,36.015819569415356
3996,38.90855838911469
3997,30.28719171572708
3998,25.502233165434987
3999,25.78392023013125
4000,21.21376273759508
4001,16.842643484849308
4002,20.97937050052447
4003,22.439111190978014
4004,20.205061296642437
4005,30.64477229701215
4006,31.615876792426395
4007,43.55490755942629
4008,47.0166589847549
4009,49.04355881470644
4010,43.30993613628721
4011,39.78211364198684
4012,34.26714214007923
4013,29.359000852628245
4014,25.46445448660344
4015,19.06642330468567
4016,27.572958921763075
4017,40.3233507215537
4018,32.106212261106826
4019,30.51709224626015
4020,29.574979654277296
4021,34.16125583319289
4022,26.563769730838143
4023,26.372957640243083
4024,21.43282799915677
4025,18.910991309924555
4026,19.52305793695984
4027,22.76746461686301
4028,21.96875766911801
4029,30.365416678331403
4030,44.662168007606994
4031,44.1159889248797
4032,50.41840115993974
4033,53.65293811154289
4034,48.736564736111276
4035,44.72025915587514
4036,41.056990034261084
4037,35.63152743373739
4038,30.06406464242925
4039,23.734046370681522
4040,35.75516192950749
4041,39.776125730060116
4042,33.600254850779244
4043,39.08374038332641
4044,36.18906487765155
4045,35.08025243199987
4046,25.32445248857027
4047,25.755919974851516
4048,19.180753421711298
4049,19.606652943216346
4050,16.945614480358344
4051,20.948838247792686
4052,25.532596680854518
4053,35.950183284602325
4054,32.866067854404726
4055,30.3530822246717
4056,36.1858213772789
4057,36.998617504840425
4058,42.21995003791085
4059,28.695236180747877
4060,30.242901730580083
4061,25.22115667184598
4062,29.648412205394163
4063,24.03125215640409
4064,19.510499448574265
4065,14.474890673190377
4066,19.96052356108642
4067,18.359852384805816
4068,21.899761118566932
4069,24.713079812976165
4070,21.946092388506134
4071,19.098475425733444
4072,19.552210245639955
4073,17.74862986262208
4074,27.64186324554059
4075,27.67122421088292
4076,20.061450553368118
4077,23.55819494665903
4078,26.399578014465035
4079,37.47458430513848
4080,37.80605770097937
4081,43.17492552255355
4082,37.0262098251578
4083,34.05982458068079
4084,30.833756301369572
4085,29.735959841444128
4086,28.984756634771145
4087,22.40750244174999
4088,19.943714787103275
4089,15.000255345325595
4090,15.904528292566697
4091,20.315338080055344
4092,20.3542095091072
4093,20.906825792270492
4094,23.402059891581576
4095,21.535649856210856
4096,25.683631395490988
4097,17.735856607662075
4098,23.310619960538883
4099,26.550515951103986
4100,25.410508538004617
4101,27.381319212504618
4102,35.20739340277971
4103,41.450971074466835
4104,51.09755244199514
4105,54.41201684642293
4106,56.149515867685615
4107,49.13702280153935
4108,45.73660780581634
4109,37.57963568745281
4110,30.318362249181394
4111,27.481870666828517
4112,40.25298269977104
4113,41.87738192960907
4114,30.657585675475712
4115,33.89277586342051
4116,33.846664957760446
4117,32.941955220980994
4118,28.165682557484924
4119,33.1732493857266
4120,27.78906417555888
4121,18.46986932059903
4122,21.73488990814917
4123,23.025198359028643
4124,23.448310186676046
4125,36.41171826146002
4126,36.32098665316371
4127,40.65748554807133
4128,50.83521972207964
4129,38.24340629059389
4130,34.98937118345313
4131,38.01898778598631
4132,37.11415102346611
4133,34.62328749609297
4134,33.19289801445807
4135,19.715207136664194
4136,27.00188513568588
4137,38.360705218422005
4138,36.05835129197065
4139,28.90871248421603
4140,37.28906292008442
4141,34.058346926066726
4142,23.561173516562572
4143,25.78846709170461
4144,24.77086721337658
4145,23.76129021173178
4146,21.426095763014423
4147,21.86340335816432
4148,27.950757858994415
4149,37.151824196299245
4150,45.7960590307535
4151,51.102298561371065
4152,52.69044913961754
4153,50.44785921631831
4154,44.37522528726919
4155,48.12367861600599
4156,48.25223117036371
4157,38.28891797336704
4158,30.1330295617336
4159,24.049663077597067
4160,32.41670168600163
4161,45.34813364943864
4162,36.010681642609505
4163,34.628880634266864
4164,29.17825998390893
4165,24.880829823097415
4166,23.259419323078756
4167,23.447061820577268
